latitude,longitude,price,name,summary
37.75241244,-122.4316918,$150.00 ,Cozy Noe Valley Getaway,"A sunny 1 bedroom in the heart of beautiful Noe Valley just steps away from restaurants, cafes and boutique shopping. A perfect home base for exploring the Mission district,  Dolores Park, the Castro and the rest of the wonderful San Francisco Bay Area."
37.75191485,-122.4287449,$245.00 ,Victorian 2BD in Noe Valley,"Rustic Victorian 2 bdrm apartment in the heart of Noe Valley. Easy access to public transportation as well as many restaurants, cafes and grocery stores. Includes a kitchen, living room and basic amenities.  Close to the Mission and Castro."
37.75096072,-122.4311234,$249.00 ,"Noe View Studio, Lux Bath & Garden!",Come relax in sunny Noe Valley. This spacious studio offers a luxurious getaway with access to all that San Francisco has to offer.  Welcome!
37.74711811,-122.4252272,$119.00 ,Charming Noe Valley garden view,"Charming room with a super comfy full bed with memory foam, down comforter in my cozy 2 bedroom flat. Enjoy hanging out in the beautiful backyard oasis, get work done with the desk in your room and fast wifi, or walk to nearby BART, restaurants, groceries, and all SF offers!"
37.74559151,-122.4346895,$350.00 ,"Modern 1700 sq. ft. View Home with 2 decks, BBQ +","You‰Ûªll love my place because of the views of downtown SF, the central location, the gourmet kitchen, jetted tub, and rainfall shower in the master suite. Our place has 3 bedrooms, 2 full baths, backyard, two decks, BBQ, outdoor seating. It is good for couples, business travelers, families (with kids), big groups, and furry friends (pets). Parks, shopping, cafes, bars, and restaurants are all very close by! Easy street parking for multiple cars and a dedicated spot right in front of the house."
37.75538041,-122.426547,$165.00 ,Gorgeous Dolores Garden Apartment,"Our sunny ground floor, two bedroom apartment has direct access to the garden from the kitchen patio doors.  In this oasis, you would never know you were 2 blocks from Dolores Park and vibrant Valencia and Mission streets.  Easy access to Muni/BART."
37.74247415,-122.4249913,$139.00 ,garden studio apartment,"A cozy, private ground level studio apartment with its own entrance, looks onto a lush garden with garden access, a walk in closet, a separate eating area, and is 1 block from J Church MUNI streetcar, or about a 15 minute walk to 24th street BART."
37.74670683,-122.4315335,$129.00 ,Cozy Garden Level Studio Apartment,"This cool Noe Valley Studio apartment is furnished with a queen bed, a single bed, a kitchenette with a dishwasher, and a washer/dryer.  The unit is close to shopping on 24th St with easy access to public transportation and Highways 101 and 280."
37.74956449,-122.4338946,$250.00 ,1 BR Noe Valley,Great bedroom in Noe Valley. My place is close to Chloe's Cafe. You‰Ûªll love my place because of the views. My place is good for business travelers.
37.74697196,-122.4381695,$450.00 ,2 Private bedrooms in SF home,"Spectacular home in the hottest neighborhood of San Francisco City! Walking distance to shops/cafes/restaurants. Breathtaking downtown views, extremely clean home & great layout. 2 bdrms, each with a queen size bed & closet space. Safe neighborhood."
37.74868819,-122.43213,$220.00 ,Spectacular View Home in Noe Valley,"Bright, spacious, quiet, top-level flat with deck and spectacular bay view in the heart of Noe Valley, easy flat walk to 24th St shopping. Close to city attractions, restaurants, freeways and public transportation. My place is good for couples, solo adventurers, business travelers, and families with kids."
37.74993774,-122.4287513,$150.00 ,"Spacious Noe Valley 2BR, 2Bath","- Spacious, beautifully decorated, 2BR / 2Bath in heart of Noe Valley - Unbelievably comfortable California King bed in master BR - Guest bedroom and bath also available - Washer/dryer in unit - 65"" flat screen mounted TV in living room  - Street parking available and is typically very easy to find"
37.74916534,-122.4294524,"$2,800.00 ",Noe Valley Home,"3 bedroom, 2 bathroom home in coveted Noe Valley neighborhood of San Francisco.  It is 2 blocks from the great bars, restaurants and shopping of 24th St.  It also fantastic public transportation options to Dreamforce."
37.75544179,-122.435235,$349.00 ,Collingwood Hill,"This is a warm and homey two bedroom with views of the city from the front and views of twin peaks from the back of the house. It is very centrally located between ""The Castro"" and Noe Valley with easy access to MUNI and has parking."
37.74206387,-122.4345603,$99.00 ,Queen Bed; Royal View ,
37.75209135,-122.4260511,$375.00 ,Lovely bright home in best location,"Arts and Craft style home located in one of SF's best locations.  This is a two story 4 bedroom home with a huge garden, large kitchen, and dining room.  One bedroom has its own private bath, the others share a bath.  Ultra convenient transport."
37.75632347,-122.4266735,$275.00 ,Modern Hideaway,"Newly renovated and perfectly located in Dolores Heights, steps away from the MUNI and within walking distance to the Mission, Castro and Noe Valley neighborhoods, this private garden view apartment will be your modern home away from home.   "
37.75514952,-122.4372549,$135.00 ,"Private Suite, Bath & Entrance","Spacious downstairs room of a single family home in Noe Valley, walking distance to Mission, Castro, lovely shops and restaurants all by foot. Live like you're a local San Franciscan. Unique private entrance from the street level and private bathroom. Owners live upstairs. No access to kitchen facilities."
37.75085736,-122.4314684,$168.00 ,"Private 2nd fl, 1 Bdr, 1 Bath","Beautifully furnished home with exclusive access to second floor private bedroom with queen bed and private bath with walk in shower and claw foot tub.  Chefs kitchen, dining room, living room, laundry, cable, high speed internet.  Lic# STR-(PHONE NUMBER HIDDEN)"
37.75009376,-122.4376299,$249.00 ,Lovely Victorian Flat in Noe Valley,"Experience Noe Valley and San Francisco!  This full-floor apartment has two bedrooms and two full baths with showers, as well as a luxury fold-out couch and a window seat that makes a perfect bed for a child.  We look forward to hosting you!"
37.74598096,-122.4250294,$109.00 ,Room Close To Central San Francisco,"Beautiful & quiet private room in an updated & clean Victorian house. Located in the quiet and safe neighborhood of Noe Valley, close to the vibrant Mission district, and famous Dolores Park.  Only 1 min walk to Muni (Street car) & 10 min to Bart (Subway). 20 min to downtown with public transit. Close to many restaurants/bars/coffee shops. The room includes a comfortable queen bed with fresh clean sheets, towels, a hair dryer, and closets and dressers to organize your belongings."
37.75101859,-122.4321176,$200.00 ,"Sunny, Friendly Flat in Noe Valley",Loved home available to a couple or small family. Sunny deck! Kitchen = decked out with great gear. Master Bedroom = spacious and comfy. Option to have second bed made (let us know on booking). Super cozy. Living/dining room = memorable meals and piano. High speed internet. Nice hosts.
37.74937843,-122.4257571,$300.00 ,"Painted Lady-Katz House, Rm 3","Perched on an historic Dolores Street hilltop offering beautiful views, our home is a lovingly restored 1879 Queen Anne painted lady victorian with old world charm and original details. We enjoy providing our guests with top-notch service.  Unpack your bags, then leave the rest to us!"
37.74549597,-122.4289845,$115.00 ,Comfy Garden Guest,"Private ground floor, room/bathrm with PRIVATE ENTRANCE in idylic garden settling, self check in/ check out. Close to cafes, markets, shopping, and public transport. 20 minute scenic streetcar ride to downtown, Moscone Center,  and cable car.  Ideal for VISITING FAMILY MEMBERS, BUSINESS TRAVEL, AND EXPLORERS."
37.75377499,-122.4419746,$125.00 ,Charming studio w kitchen and bath,"Centrally located close to vibrant Noe Valley and Castro neighborhoods, this studio with a garden setting has its own side street entrance. Street parking, no permit required. Public transportation nearby. Residential neighborhood boasts fantastic views of San Francisco and East Bay. Stove, refrigerator, microwave, toaster, T.V. with Netflix, separate wi-fi."
37.74187613,-122.4312154,$150.00 ,San Francisco's Luxury Oasis On Noe,"When people visit our home they never want to leave! Our home has all the modern amenities one would expect in the very desirable Noe Valley/Glen Park neighborhoods. Beautiful furnishings, comfortable bed + breakfast with gracious hosts. A rare find!"
37.74389012,-122.4297939,$120.00 ,Cozy Furnished Room in Noe Valley,"Your cozy, furnished room in a 3-Bedroom Victorian home in Noe Valley is a quiet, peaceful way to experience San Francisco life. Minutes from The Mission, 20 minutes from downtown, and 25 minutes from the beach. Washer and dryer is in-house and free."
37.74983125,-122.4386032,$72.00 ,Tangerine Dream:  Modern Noe Valley Retreat,"You‰Ûªll love my place because of its unique decor, light, and comfortable bed.  Walk in to purple doors and a tangerine, modern theme.  Your room will be a private space in a three bedroom apartment.  Parking is easily accessible and there are no meters.  My place is good for couples, solo adventurers, and business travelers.  I live here in this apartment with my wife and four year old daughter, who has been traveling since she was eight weeks old and has already been to six countries!"
37.75437318,-122.4295364,$165.00 ,PRIVATE 1BR  FLAT w/ PATIO - heart of sunny Noe,"Located within easy walk of everything from fine dining to city parks to public transit hubs, our 1BR flat features a private entry, garden patio, and far more space and character than a hotel suite. Noe Valley, the Mission & Castro are minutes away."
37.7480203,-122.4352134,$145.00 ,Room with a View in Noe Valley,"Room in a fully furnished 3bd/2bath Apartment available. There's a large living room/dining, kitchen and balcony w/panoramic view of city and bay. The rooms are furnished with a queen bed, dresser, T/V cable,& Internet. W/d in building."
37.74561318,-122.4251359,$200.00 ,Peaceful Noe Valley home,"Our lovely and relaxing home is within walking distance of anything you could you could ever want - amazing restaurants, bars, shops, grocery stores, farmer's market, parks, playgrounds, hikes, nail salons, dry cleaners, and public transportation! ***PLEASE NOTE: there is construction happening in the neighborhood, including next door.  Their normal hours are 8:00 - 4:00 M-F. ***"
37.74206855,-122.4306852,$170.00 ,Cozy Place in Noe Valley,A one bedroom in-law unit in one of the most authentic SF neighborhoods. One bedroom with a queen size bed and living room with a futon bed. All appliances and furniture are brand new. Entrance to the apartment is through the garage.
37.74930793,-122.435677,$149.00 ,Private Noe Valley Cabana w/Gym,"This very private detached Cabana in a lush green backyard with its own private gym and hot tub is perfect for your stay in The City, with easy parking and in walking distance to one of San Francisco's premier retail areas on 24th street, and its many restaurants and cafes."
37.75161774,-122.4340259,$375.00 ,"Sunny, Spacious Home in Noe Valley","Enjoy the bliss of Noe Valley from our 3 bedroom home. Crack open a cold beer on our sunny patio, read the newspaper in our breakfast nook, enjoy your favorite Sonoma wine with candles in our dining room and fall in love with San Francisco life! We are a 3 minute walk from Whole foods and seconds away from all the wonders of 24th street and Noe Valley."
37.74533105,-122.4318299,$75.00 ,Room on Top of San Francisco,"Private room with great views from Diamond Heights.  We have two decks, a large living room and dining room to share with the guest. $10~$15 for uber to downtown SF."
37.74260516,-122.4289086,$105.00 ,Elegant Noe Valley,"Beautiful sunny room with private bathroom in just about the best part of SF! The space is very quite but a walk away from restaurants, public transport, parks, and more."
37.75187559,-122.4328733,$290.00 ,Chateau du Noe-Edwardian Flat ,
37.74575915,-122.4337408,$125.00 ,Quiet room in Noe Valley garden sanctuary. Views!,"You‰Ûªll love my place because of the views, the location, the coziness, and the privacy. Close to Noe Valley shops but feels like a sanctuary a world away."
37.75391849,-122.4296615,$140.00 ,SF city views in Noe Valley!,"Beautiful Noe Valley apartment with breathtaking views of the entire city. This spacious 1-bedroom apartment would be great for a couple but could easily accommodate 3 people and could fit up to 4. Huge kitchen, beautiful sun room, and big living room with a comfy couch.."
37.75371348,-122.4308184,$156.00 ,Spacious Flat in Fabulous Noe!,
37.75218425,-122.4419707,$125.00 ,Newly Renovated Spacious Studio,"This spacious and newly renovated studio features spacious living area which opens directly onto a private deeded deck. Chef kitchen with electric range, custom cabinetry, breakfast bar, and CeasarStone countertops and common laundry in the building. Easy parking on the street."
37.74655647,-122.4374543,$225.00 ,Private Room Single Family House For 1 Guest Only,Come and enjoy a relaxing clean home with amazing views morning and night. Have the comforts of a home instead of hotel.
37.74738653,-122.4374622,$110.00 ,Unique Private Room in Noe Valley,"The house is open and inviting.  Guests have access to the microwave,coffee maker and refrigerator (stove is not permitted to be used by guests).   One bathroom to share with other guests."
37.75613141,-122.4406872,$300.00 ,Beautiful View in San Francisco,"**UPDATE 10/16** Apartment has been newly renovated! All new bathroom, kitchen, bedroom... everything.  This apartment has one of the most amazing views in the city, which you can enjoy from the balcony with your favorite glass of wine. And if you ever get bored of the view (you won't), the Castro and all of its bars and restaurants is just a 10 minute walk away, through one of the nicer and quieter neighborhoods in the city."
37.75317422,-122.4364284,$229.00 ,Noe Valley Flat,Charming flat close to 24th street.
37.74303748,-122.4326084,$145.00 ,Spacious Townhouse w/ Rooftop,"You will discover a clean, well-lit and spacious room with friendly neighbors and an out of your way host! This townhouse is in a safe and sunny neighborhood that is a short light-rail or Uber ride away from downtown. FAST WIFI, QUEEN SIZE BED."
37.74677679,-122.4297629,$79.00 ,1 Private bedroom in Noe Valley,"One bedroom in a 3BR 1 split bath Victorian apartment. This place has a huge living room, dining room, and kitchen. It also has an underutilized backyard. From the bedroom window, you can see Bernal Heights (a great place to take a hike if you have time). Noe Valley is a very sweet place to be, close to 24th with shops, restaurants, coffee shops, Whole Foods, and a Saturday Farmer's market. I'll be living there, living my normal life along with one other roommate. We'd love to have you!"
37.7486886,-122.4368744,$495.00 ,Classic SF Victorian 2bed/1010 sqft,"A great place to stay in SF to enjoy the super bowl festivities! 2 bedroom 1.5 bath- Washer and dryer in the basement, Gas grill outside, large projector to watch the game. One bedroom has a queen bed- the other bedroom has a folding bed (twin bed)."
37.74489588,-122.430665,$220.00 ,Zen Captured Noe Valley House,This beautiful home can be your dream destination whether you plan a city vacation or a working holiday with a private deck and views. Easy shopping and great international cuisines are within blocks. It's a special find with transportation and parking so close. But walking gives you the city experience.
37.75167337,-122.4318527,$445.00 ,Modern home in sunny Noe Valley,"Newly remodeled, light filled, two story apartment with open floor plan and a large backyard. Parking included although extremely close to public transport in one of the best neighborhoods in SF!"
37.75197959,-122.4274768,$160.00 ,Noe Valley 1 bedroom apartment,Our place is in a great location right between the lively Mission district and laid back Noe Valley. We are just minutes away by foot from Dolores Park or 24th street which has plenty shops and restaurants to offer.  The J MUNI line stops on the corner of the street and will take you downtown while the BART 24th street station is only a few blocks away as well. The flat has lots of natural light and access to the roof. It's a one bedroom but could cater 4 people if you use the sleeper sofa.
37.75392829,-122.4368292,$175.00 ,"Spacious & Charming One Bedroom Suite, Noe Valley","Our spacious and charming suite consists of a private set of rooms in a classic older Spanish style home in San Francisco. It includes a living room, a bedroom, a bathroom, and its own entrance. Original doors and fixtures. Tons of character. Warm colors. Tastefully decorated. Located in Upper Noe Valley with a backdrop of Twin Peaks, one of San Francisco's nicest neighborhoods. Ideal for 1 guest. Maximum number of guests is 2."
37.74248691,-122.4282712,$99.00 ,"St. Paul's Flat, Great Noe Location",Old world charm with updated features creates a great loving space in this wonderful Noe Valley location.  This 1 bedroom 1 bath apartment is centrally located with the J Street car a block away and is also great for getting around on foot. 
37.74494815,-122.4245335,$150.00 ,Beautiful Modern Noe Valley Guest Room,"Welcome to our home, we are excited to host you! We live in a beautiful 3-bedroom, 2 bathroom home, recently renovated by Zack de Vito Architecture, well-known for their award-winning design of modern homes. We'll host you in our guest room on the first floor, with a private bathroom. You'll have access to our living room and kitchen and the small deck with views of Bernal Heights, Glen Park and the Mission District.  Walking distance to shops, restaurants, and public transportation!"
37.75113929,-122.4255754,$250.00 ,Calming oasis with views -- MASTER BEDROOM & BATH,"This luxurious master bedroom with en suite bathroom in a newly-remodeled modern space lives 2-3 blocks from BART, 1 block from Muni and between two of the most highly-coveted SF neighborhoods: Mission and Noe Valley."
37.74618311,-122.4269091,$556.00 ,Spacious Modern Top Floor Flat,Wonderful flat remodeled and furnished to modern standards located and well positioned in sought after Noe Valley. Walk Score of 93! Walk to everything. Located perfectly for inner city or outer city daily travel.
37.74919863,-122.4383697,$400.00 ,"Charming Noe Valley Cottage, Walker's Paradise!","My place is close to 24th Street:  Shopping, Restaurants (Firefly is one of our favorites and you can enjoy dinner at the bar any night!), Whole Foods, Bars. You‰Ûªll love my place because of the coziness, the high ceilings, and the location. My place is good for couples, solo adventurers, families (with kids), even small dogs. (+150.00) Built in 1906, this charming house is relaxing and comfortable, whether for a few days or a few months.  House is also for sale, so please inquire, if interested."
37.74951467,-122.4412642,$299.00 ,Noe Valley Luxury Flat w/ 2 car Private Parking!!,"Modern meets Noe Valley! This home has been renovated with attention to detail, and features new 3/4 thick white oak flooring presented in 3 planks, recessed lighting, a remodeled kitchen  including a gourmet gas stove, an exterior vented hood, and an open floor plan leading on to the dining area. Living room with wood burning fireplace.There are two bedrooms including a huge master suite with double closets, and the master bath features dual vanities and makeup counter. Two car tandem parking!"
37.74731248,-122.4318081,$160.00 ,Stylish Noe Valley Home with views,Stay in the guest room of our modern and stylish home in San Francisco's Noe Valley neighborhood.  Enjoy your own private bath and the comfort of a king size bed.
37.75626644,-122.4392763,$190.00 ,Sunny Penthouse + 2 Decks and Views,"Fabulously remodeled and elegantly furnished Penthouse with 2 spacious VIEW decks, 3 skylights, a gas fireplace, a Smart TV, and a fully equipped gourmet kitchen. Located in a quiet neighborhood, yet walking distance to the Castro & Noe Valley. No elevator."
37.74445892,-122.4377567,$295.00 ,3 Bdrm City View Home w/Parking,"Spacious 3 Bedroom City View home with parking for 2 cars. Near Noe, Mission, Bernal & Castro. Near BART, MUNI & US 101/280 making everywhere near by."
37.7418861,-122.4299183,$299.00 ,Large 3BR Noe Valley Craftsman Home w/ Backyard,"Our home is located in the quaint neighborhood of Noe Valley, S.F. The weather here is warm and sunny, streets are clean, and neighbors are friendly. Our house is suitable for a family or large groups and has laundry, garage space for a single car, a backyard, and two bathrooms."
37.74386486,-122.4282123,$224.00 ,Top Floor Condo in 1922 Edwardian,"Your space is close to a ""J""-line muni stop (which connects to Glen Park BART station stop from SFO and also allows a straight shot to downtown SF).  ""Toast Eatery"" is at the end of your street while ""XO"" cafe and ""Pomelo"", ""Alice's"", and ""Regent Thai"" restaurants are around the corner.  The Mission area is a 10-minute walk.  Your space is good for couples, solo adventurers, and business travelers.  (A shy 4-year old, neutered male Blue Russian cat shares the condo space.)"
37.75341281,-122.4403329,$300.00 ,Modern victorian with succulent backyard (3bd),"This beautiful mid-century modern spacious home sits in the heart of beautiful Noe Valley and is the perfect base to explore San Francisco from. Nested on the hillside right above the Mission, the Castro and beautiful Dolores Park, this 3 bedroom/2.5 bath two-level renovated victorian is convenient, offers easy free parking and is perfect for larger groups and families.  A gorgeous backyard has a beautiful assortment of succulent plants and an outdoor space complete with a BBQ."
37.74243715,-122.424268,$250.00 ,Victorian Home in Noe Valley,"Lovely, 1887 Victorian in Noe Valley available for summer rental, July through mid-August, with easy access to Silicon Valley tech campuses and all that San Francisco has to offer. The house has plenty of cozy spots to read, play games, and relax with family or friends while you vacation in San Francisco. My sweet cat, Cinder, will be staying in the house, but you won't have to take care of her as we have made other arrangements for her care."
37.75006626,-122.4392544,$595.00 ,Modern/Chic Just Remodeled House,"3 bedrooms/ 2.5 bathrooms. 2 bedrooms w King Size Beds. 1 bedroom w full bed. Open Plan- sunken living room,Gorgeous. Please note that the photo of the room with a crib now has a full size bed. Should you need a crib we can bring it up."
37.75377588,-122.4384543,$125.00 ,Large Bright Private Room in Noe Valley home,"Stay with us in our centrally located 100 year-old Edwardian home in Noe Valley for an authentic San Francisco experience.  24-hour, free street parking is available, and you can walk to the Castro or Mission Districts or catch a bus 2 blocks away.  Our home is clean and comfortable with many amenities."
37.74858342,-122.4358235,$225.00 ,"Modern, private suite & garden in modern home.","Quintessential San Francisco! Entirely separate, private unit including full bathroom with shower and tub. In a modern Green House ‰ÛÒ reclaimed floors, rainwater water catchment, solar with high-end finishes. Extra large suite with 15+ foot tall windows. Queen bed and sitting area overlooking private landscaped garden, small landing at entrance has private bath with tub, shower and vanity. Small bar sink, frig and basic tea and coffee making."
37.74752947,-122.441149,$200.00 ,San Francisco living at its best,"Wake up to one of the best panoramic city views in San Francisco Diamond Heights. Spacious, private, super-quiet bedroom with a balcony and bathroom in this 3-bedroom and 2-bath unit.  Ample free, non-permitted street parking and bus routes."
37.75174299,-122.4331209,$146.00 ,Relaxing room in central Noe Valley,"Our centrally located 3 bedroom flat is the perfect place to unwind from a long day. A private sunny bedroom and  with a little garden is all you need sometimes. A block from Whole foods, boutiques, and plenty restaurants."
37.74877853,-122.4261578,$175.00 ,Canto Uccello,Fabulous architectural and designer touches throughout this 1 bedroom 1 bath unit make it a wonderful place to stay.  Owners are designer/builders and have taken advantage of the lovely landscaped yard and incorporated it into the setting. 
37.74497791,-122.432745,$575.00 ,Zen Noe Valley 3+ Bedroom Home w/ Views,"A bright, spacious, modern 3 bedroom+ home with skylights, high ceilings, great views of rolling SF hills, and a gorgeous backyard. Peaceful, warm, and fun with modern decor. Walking distance to food/coffee/bars, Dolores park and the trendy Mission district. Easy access to freeways and public transport. Fantastic for groups travelling on business, or for families."
37.75113868,-122.4323261,$295.00 ,Victorian 2 BR top floor,"Ultra convenient Noe Valley location.  Walk to shopping, Whole Foods Market, Walgreens, restaurants, cafes, public transportation (MUNI & BART Subway).  Sunny top floor 2BR/1.5bath, furnished, remodeled Victorian.  Fully equipped modern kitchen, 2 king size chest beds, sofa bed, Smart TV,  Cable, High Speed Internet, washer/dryer, deck.   Colorful Mission District and Castro District is a short walk away.  Uber, Lyft, or public transportation to other neighborhoods & attractions."
37.74471278,-122.4313357,$140.00 ,Peaceful Noe Valley private unit near everything,"Charming & private 2 room, 1 bath unit below my home with private entrance. This is your own private unit. Tranquil bedroom. ""Living room"" w/ tv with cable, sofa sleeper, and fridge.  Larger than most hotel rooms or a studio apartment.  1/2 block from public transport, walk to cafes, restaurants, bars, the Castro and the mission :)"
37.75222671,-122.428562,$229.00 ,Private Noe Valley Guest Suite,"Sunny 1 br, 1 bath guest suite with private kitchen/living room on the bottom floor of our 1906 Victorian.  Separate garden entrance, steps away from 24th Street and transportation.  Located in the heart of Noe Valley, one of San Francisco's most desired neighborhoods."
37.75183035,-122.4293101,$200.00 ,Heart of Noe Valley Private Bedroom,"a classic Victorian one block from famous 24th Street in Noe Valley, easy to access the J Church Municipal Railway and the BART system. Best Location you will find in the City!"
37.74684837,-122.431814,$150.00 ,Updated Flat in  great neighborhood,"This is a single family home with two separate access, upper flat is for rent. Enjoy amazing City and Bay views. Quiet neighborhood. Two bedrooms and one bath, all recently updated. Living room, dining area, eat in kitchen, laundry. Property is close to restaurants, public transportation to financial district and close to HWY 101 and HWY 280"
37.74665143,-122.4250006,$200.00 ,1 bedroom Victorian flat in Noe,This is an upstairs flat in the Noe Valley neighborhood with a beautiful back deck.  The sunny kitchen has everything you need to cook any meal including a gas stove and kitchen aid mixer.  There is a dinning area off the kitchen.  A comfortable living room has an antique bar and internet enabled television and Sonos music system.  The bathroom has a Japanese soaking tub and shower and the light filled bedroom has a queen bed with a duvet  and a large California-style closet.
37.75469785,-122.4365757,$175.00 ,Modern sunny 1bd w private garage ,"Beautiful 1bd, 1bth in the heart of Noe Valley, with public transport literally at your doorstep plus a private garage for your use. Chic boutiques, cafÌ©s, restaurants are three blocks away on 24th st. Modern amenities and lots of natural light.    "
37.75618986,-122.4288093,$180.00 ,Sweeping Views and Dolores Park Pad,"This CENTRALLY LOCATED SAN FRANCISCO RETREAT AWAITS YOU! Enjoy a Private bedroom and en-suite bath as your launching pad to the City's hottest neighborhoods- Mission/Valencia- Noe Valley/24th St. & The Castro: just a short walk from your door.  This location also offers close MUNI connections and easy Parking.  When you arrive ""home"", relax with panaramic views of San Francisco, the Bay, Oakland, East Bay Hills and beyond.  Dolores Park, the Bay Area's ""favorite destination"", is steps away."
37.742663,-122.4257961,$225.00 ,Charming Top Floor Noe Valley Flat,"Our home is close to Hwy 280, several transit lines, a cafe, a corner grocery, restaurants, a park and playground, a laundromat, a salon, wine bars, the 24th St corridor, the Mission, Glen Park, Bernal Heights. You‰Ûªll love our place because of the location, the friendly, walkable neighborhood, and access to all kinds of services. Our flat is great for couples, solo adventurers, and families (with kids)."
37.75137693,-122.4327948,$200.00 ,Hidden Cottage in Noe Valley,"This private, bright and airy suite, Hidden Cottage, is the best part of an 1880s Victorian Home, and is accessed up a private staircase in the backyard (2 sets of stairs total). Inside is a generous bedroom with table and chairs, queen size bed, and a tiny kitchen with a microwave and half size refrigerator. Attached is a private deck with table and chairs and a spacious, marble bathroom with a bathtub/shower.  LOCATION, LIGHT, PRIVACY!  long term stay is negotiable w/ owner."
37.74538811,-122.4304595,$85.00 ,Private Room in Spacious Victorian,"My Noe Valley Victorian is 1 mile from the heart of the Mission District, with easy transit to downtown via J-Church streetcar. Large, light-filled living room, well-equipped kitchen, and free street parking (with some restrictions). The good-sized room has a double (full) sized bed and a shared bath with tub and shower. Your host is a woman with a teenager. SF Registration # STR1278"
37.74680726,-122.432455,$400.00 ,Cozy Apt in Noe Valley. SB 50!!,"Cozy apartment located in the heart of Noe Valley. Large living room and bedroom, a small deck overlooking parts of the city, and within walking distance to restaurants, bars,and boutiques on 24th. PERFECT FOR SUPERBOWLS"
37.74731007,-122.4326377,$125.00 ,Sunny Home in Noe with Garden Oasis,"         Welcome! My bright and colorful home in Noe Valley is ideal for the single traveler or couple. Close to the Mission and Castro districts, the neighborhood is safe and friendly and close to all the transit spots (Bus, Muni, BART, etc).   "
37.74718888,-122.4277652,$99.00 ,Comfort Suite ~ INSTANT book,"We have a beautiful private room for rent in San Francisco's upscale Noe Valley neighborhood. You'll have your own bedroom, queen bed, dresser, wardrobe, smart TV, workstation, desk&chair, super fast WiFi, and kitchen. Fresh towels and linens are provided for your convenience. MUNI bus stop and all tech shuttles are around the corner, J-line is 5-minute walk away. Our house is a block away from restaurants, bars, and cafes. Ideal location for experiencing SF or commuting to Silicon Valley."
37.75160582,-122.4300998,$675.00 ,"Heartfelt Space, Great Noe Location","a classic Victorian one block from famous 24th Street in Noe Valley, easy to access the J Church Municipal Railway and the BART system. Best Location you will find in the City! The run of the home with some shared spaces: kitchen, balcony, sun room"
37.75308563,-122.4281436,$269.00 ,BayView Suite,FEATURES INCLUDE: *Quality Furnishings *Smoke Free *Pets Welcomed *Five Rooms *Premium Cable TV *Wireless Internet *Nicely Equipped Kitchen *Private Deck w/ View *Central Heating *Washer/Dryer in building 
37.7466604,-122.4346039,$48.00 ,Quiet room with Garden View,"Our family of four would love to meet you! Your room overlooks the back garden, and shares a restroom on the next level down. I'm a professional chef, and teach Indian cooking from my native country, so you'll be surrounded by wonderful spices and our two children. We live in Noe valley, a ten minute walk to 24th street, and will take you about a half hour to get to Bart, or a ten minute drive to downtown. You'll have quiet, calm, and a clean home to come back to after a day in the city."
37.75295198,-122.429353,$185.00 ,Bedroom in Heart of Noe,"a ""Private Bedroom"" in a classic Victorian one block from famous 24th Street in Noe Valley, easy to access the J Church Municipal Railway and the BART system. Best Location you will find in the City!"
37.75272934,-122.4411298,$119.00 ,Beautiful Victorian: Bed/Bath ,"Your own bathroom and private room with french doors opening to a  gorgeous deck, in a quiet beautiful remodeled Victorian home in Noe Valley, one of the best neighborhoods in San Francisco, close to restaurants, shops and public transportation."
37.74948121,-122.4299751,$321.00 ,Victorian Flat - Vacation/Corporate,"Top floor with sky light, 13 ft ceiling in duplex, in the desirable Noe Valley of San Francisco. 4 minutes walking to WholeFoods/shops. The flat is extremely charming featuring lots of details. It is ideal for vacationers, & corporate housing."
37.75261461,-122.4310824,$150.00 ,Luxurious Noe Valley Victorian,"Our beautiful Victorian home located in the heart of San Francisco, in the lovely Noe Valley neighborhood, is literally steps away from boutiques, cafes, restaurants, the best bakery in the City, yoga studios & public transit.  You‰Ûªll love our home because of the comfy bed, private deck overlooking the garden & exclusive use of a newly renovated bathroom. Our place is good for couples, solo adventurers & business travelers.  Take this opportunity to experience quintessential San Francisco!"
37.74983563,-122.4356733,$249.00 ,"Spacious, Airy Noe Valley Victorian","My place is good for couples, solo adventurers, and business travelers. This beautiful, San Francisco Victorian is 2 bedroom condo in a two unit duplex in Noe Valley. Noe Valley is a perfect San Francisco neighborhood with cute shops, bakeries, restaurants, and access to public transportation.  With modern amenities like heating, a dishwasher, and even an espresso machine, this home is the perfect balance of traditional and contemporary San Francisco."
37.7490668,-122.4253796,$75.00 ,Spacious room in the Mission/Noe,"Our cozy and quiet 4 bedroom apartment is just a 5 minute walk from the lively Valencia Corridor. Situated on the border of Noe Valley and the Mission District, this apartment has a true city feeling and is just a 10 minute walk to Dolores Park."
37.75180136,-122.4307291,$10.00 ,TEST: DO NOT BOOK Noe Valley sunny studio,"Super spacious studio with lots of sunshine on a quiet street. At night it's surprisingly peaceful for being in the heart of Noe Valley. Starbucks & Whole Foods are a 2 minute walk away. Lots of neighborhood coffee shops, diners, and restaurants on 24th street around the corner from my place."
